key,source_hash,fr,status,notes
Dialogue/VNM80_10,f724da3976e8e5084d96163710cdaf60e0c3c00bec91d2dc7b7f565321e09602,"Il le disait sûr, mais les gens continuaient à tomber malades.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM80_17,4357f4376f237e5b23792c8c794e75f158bbe57b4b81226d2cd52994c990dc56,"C'était une agente légendaire à part entière, avec Grue pour nom de code !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM80_23,ecc4e4cf1e794e244a795a8a684a3e260709cb6c76d4c058d397cfb639d351ce,L'affaire de la bormaline est prescrite...,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM56_CHOICE_1,58387e978607c40a4554e79596892f7178dc5d39facfad0f39a611dc20d362ca,J'aimerais bien. Mais... j'ai les mains liées.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM57_8,24e20cf04b586647a4a71acaf3092eaf4f6865ec33c834e4a2450361d9a3904a,Mais tout ça va finir. La première fournée de boulettes PRIMO est prête !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM58_ACCEPT_1,e6462f12c365be1c2109e626562fc22b2aecad0112f90fe8f0dd39a38ad5326b,"Ha ha ha ! Vous faites peut-être bonne figure, mais vous le regretterez !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM58_CONFIRMATION_1,5e607b2377aadd1ecc2bfbf763bd2f5323f5efdcc63464edf0b237b49cd444fd,"Ah, c'est vous. Vous êtes là pour perdre le duel, sale gosse ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPB10_PLAYERINTRO_1,5c9dc6c2fa9776170e02dde3b6861762ce9b6d4d46604fdce67e707a8c056490,"En redonnant vie à l'emblématique Bakuso, cette jeune étoile enchaîne les victoires dans cette arène ! Une légende en devenir : [NAME] !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_4,0d261d6da6a517d861a0ed88fe6989c474ad678020f9ffbce99518beba8592b1,"M. Crois nous a menacés : si on impliquait d'autres personnes, il essaierait aussi de vous écraser.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_7,06cb350c5b80215e71b12beb5a25169a73f0646c588230779adbdc64ffc1001b,"Alors, euh, quelqu'un veut se retirer ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_9,9a75a178e35cd5605920b83dffec0d364b5f9b7195a24e410a287e3764b1d702,"E-Euh, j'aurais peur de l'affronter seule.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_10,cb9933d3a1e949683a15a270fd94df51d899a7fc72dc1bbd2e1c80d4f6bca7fe,"Mais avec tout le monde, euh, ça devrait aller. Je crois.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_15,a1e4465b2947cd4408ddbde45c1502cb9938777200659bd769626dfe8eb9ea56,Je déclare la réunion stratégique de l'[COLOR=ALERT]Équipe Bakuso[/COLOR] ouverte !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_16,3f70dcaa7a8aa7e47511e60dc66175f2b6a043c47ba4a8bd0d8b4d5475d8d2ce,Crois est un adversaire trop redoutable pour qu'on s'en charge d'un coup ; divisons ça en tâches plus gérables.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_30,f26131efdb04ca6ea98c7484e785af588d53b08f45f1695c3bcae3399f2c1d71,"E-Euh, je peux travailler avec vous ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_31,c53706468cbb4c8c103dbbf8411a5ba1ed4659730e35af7a96ae35b2747bdc41,"Je connais, euh, des grossistes en ingrédients. Et comme j'habite à côté, je peux venir aider à goûter la recette.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_36,955393535fe5623056113c2ae2bee886f28c93cda3668ee33b846afbd2d3c45c,J'ai peut-être une idée plus réalisable.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_CHOICE_4,107dddec4afaadc959a96e6b7e2c29bf35e60ff9984d87f9bf79ff3d399f4870,"Vous avez une idée, Lado ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_41,37c4ce17a53786b8fba0ab62e2d9236611eacc8ac51c7a2f98d222c15e5e850e,"C'est là que j'interviens. Je ne suis pas aussi doué que Faucon -- euh, [NAME] sur le terrain, mais je sais recueillir des renseignements.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_45,c4de3b69b3bb96e07927d0f1a312d43fa5226ee6ca4fdfac7b663b5ae43dce2d,Oui. Difficile de défaire cette image. Si nous avions des preuves de ses méfaits.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_47,a5c4aaa7b8ad99b67a25e0c3d375cb2f8d75a40a1c6f51f2fa2ff294b490dbd2,"On peut essayer, mais sans preuves, ce sera notre parole contre la sienne. Ou pire, il nous poursuivra pour diffamation.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_65,6d97247469a1347ea7f3b61e29d11835335ca1914d0a040952046e43a36fcb1c,Vous devez [COLOR=ALERT]vaincre Crois dans un duel culinaire[/COLOR].,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM74_69,e6a08fc809403abd22d6db512d2672387a6acc31b8579059c093e6e063b3fd39,Je n'aurais jamais imaginé qu'on ferait tomber à nouveau un magnat corrompu. Ça me rappelle le bon vieux temps.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_1,de629c3096a340e8f051f218507f1f705f5e8a0d369021929c5113fa3ff159ef,"Salut [NAME], j'ai une bonne nouvelle.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_3,a3fc560bc787bfc5d0a2e57950893d3af4019e57406b71d10ced10f50f37739f,Je commence. Ume et moi sommes chargées de préparer une soupe qui neutralise les effets des boulettes PRIMO.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_7,ff4de72ba577c80ba1a57e771bccb8e4d64a58747ae0cde675419404f5e14246,"Après une nuit blanche et des litres de café, Dan et Lado ont trouvé des preuves des pratiques commerciales douteuses de Crois !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_10,7fc890d90429ce6a733a3252688df872cbe25505aaf1d5fd0b8a4ff016bb377b,Il n'a pas été difficile de les convaincre : Crois a triché sans se cacher au dernier duel culinaire.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_12,c59adf6766bf094ccb6224170fd8b3b96582916747ee9fea1207f7893d5886c2,"Ainsi, il pourra faire chan-- je veux dire, convaincre M. Crois de vous affronter à nouveau !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_13,64a8e47a6008af0cc7ce532f271dfe574e420f1dd5cec62fd397c5e86945b003,"C'est bientôt votre tour. Ça va, [NAME] ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_23,d5cf0c1715bc3889c64ab5dcab6d195d06e5d48e9535f7a606af56d31065f31d,"Et même des clients nous encouragent. Ils vous encouragent, [NAME].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_24,d8214eb5b261ae829fa405fe8a46e796dd31d99a8ce53d19b43f1ff1abe35045,KuloNiku devient un foyer pour moi. J'espère que vous ressentez la même chose.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_28,72827646faaa978b6d04136293002655cfc1d9c62ff0ab6cfb7d5925ce1f9e5f,Comment êtes-vous entré ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM75_34,59a17fa32ecb53a7c364c8d6dd6d28bc4ddff68bdc573bed54d1b058391c6e33,(Je suis plus calme. Je peux le faire !),reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM77_ACCEPT_1,a684fb327e843719e93fea43fdf6dacef4632a1223f8765ac3d87f17efbc38ec,"Finissons-en ! Mes boulettes PRIMO et moi te battrons toujours, toujours !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPB11_OPPONENTINTRO_1,13e59ab97f3882c63bdf1a244712db8cdb80ea09c3b211588bca56a372abb8e3,"Le magnanime et honnête homme d’affaires que tout le monde adore ! Il est de retour pour vanter ses boulettes PRIMO, voici M. Crois !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM63_PLAYERWIN_9,fe4f7ea0a8c8a500df54a4a81a4c61c5b63710799133496b1043b2976f789823,"J’ai les résultats du labo ici, vous voulez que je les lise ? Je lis très bien !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM63_PLAYERWIN_15,917d6d7afcbed36395436ab04e40b427bdfd57b04a0fee9612c0b906cf2f8198,Quoi ?! Ces petites vermines !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM63_PLAYERWIN_34,8470164d5bd65921d3413ba6192253dc5c0e8f61343661fdfdad1328555ce56c,Bwahahaha ! On en a assez que tu nous marches dessus !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM64_3,5431bf572701d5a7785f4349abbd5e215d30dc7f491ca65612db9fdbc2e4370c,"J’essaie de faire bonne figure, mais j’avais tellement peur.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM64_8,bc0fe906cbe23dbc55475bcb75d7e6a73d3f17ea612fb207f8e0454f78093aca,"Enfin, c’est moins un repas qu’un festin. On s’est peut-être un peu emportés.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM64_9,2b59ddefa43e2a6e0f24efba6432c14842346691494543e008d3eaf8abf267f1,"Pas de problème, je prévois déjà un événement promotionnel avec le surplus. Cela devrait accroître la notoriété de la marque d’au moins 18 %, et le ROI devrait être...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM64_25,2759b843a1119349e07be4ab26fecd69e9caf71f8925753fcdbd544669cf5807,"M-Merci, [NAME] ! Santé !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM17_START_8,e978aae91c3431cfd11048b3b72daf3ce74cc52e2d319a08e98d594714bb7c08,"Bon ! Je veux manger ce que tu cuisines, d’accord ?! Un problème ?!",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM65_CONFIRMATION_1,252f7ac69bebe1ba738f65685e0cbdb8c188367066feac8ed55af8a27fc8ca73,"Hé, [NAME]. Tu es là pour lancer ton [COLOR=ALERT]Défi de classement[/COLOR] ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM67_PLAYERWIN_5,8a9c4e1ecc5e6aca1f292f019fc0b1ec4787206143d4f0d8b6cae5e66cae6018,"Alors m-merci pour ça, j’imagine.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM70_CHOICE_17,6892a50cce2d685c6c3339a158819a9bf7b28a6cd68b16875b29c6a0111fc514,Rends-moi juste adorable ! (Comme toi),reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM83_3,a55ca174418fd0bc70e44c2a362572d5c3bbc747d8674a823df7d5b4185bdd8d,"Pas vrai ? Je suis contente que ça t'ait plu, chef !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM19_5,93ec336b18c8100e5f683f106dfb3bb1af68195b5671c1293a1212b354c629c3,"J'ai installé la [COLOR=ALERT]machine à bons[/COLOR] chez [COLOR=ALERT]Ume[/COLOR]. Elle touche sa part des bénéfices, évidemment.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM84_12,6e16658baf264aa3f3306ec90bad17c4c5465ec29678817cb5c9bf91d61948e1,"Eh bien, eh bien. Pas de goût pour le théâtre ? Comme c'est triste.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM20_END_2,2307a8d218f10f66ef77f71f2fe59db2431adb5dc68011a7c6d74ca36e79cc33,Merci de contribuer à faire des plantes les formes de vie suprêmes.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/CEM20_END_3,95f8655e37704ab4920bca12ebed95384ff790d7927b921690eb0078e206f40b,"Maintenant, Noka doit prévenir plus d'humains-viande ! Bye bye !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/INTERACTION_CONFIRMATION,3279abb1813101c0163ed478c243be8eb772c46771378fb7bd78d8dd37a79579,Je devrais peut-être dire bonjour à [PARTNER] ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/INTERACTION_STORE_CONFIRMATION,d29c1b615aff094da37502b31dba8b7566123287d711277ded904999d3f83458,Que devrais-je faire ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_2_3,ae6fdf3b90649a3ae9da4c7d8e7401d1961d18b3193b4e0a1a2e8dd1e849cfc3,"M-Mais bref, je suis heureuse d'être ici, à KuloNiku. En sécurité, au chaud et surtout à l'intérieur.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_2_5,92dbaaec3ed93e9703d19e5659471c035c23433632b647df08e1349278fbacd6,"S-Seulement si ce n'est pas trop extrême ! Comme, euh, le saut à l'élastique ou la plongée en cage avec les requins...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_3_1,7986f8f11e218e8f6ff16cea9c32dbec28ca0243bd7a051bb39d320733692e25,"[NAME] ! J-Je suis si heureuse, j'ai réussi à acheter la dernière peluche Woon Woon !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_3_2,9afa042fdad57f3c9dbfe3220411eabbdddf6366d3d1541eaa1e443d374292a6,"Elles sont toujours très populaires... La créatrice ne fabrique que quelques peluches chaque mois, pour que chacune soit spéciale.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_3_3,3cb97030128a9f6fc5b009b81c32c33072d0b338e67491e143a745f7af89b56f,"Woon Woon tout doux est ravi d'être ton ami ! Il adore faire des câlins, même s'ils sont généralement trop doux pour qu'on les remarque !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_3_4,13d358c662dd326b8858995bf2cce02dd4f676262af0d7d0fd5fa9e90d891751,L-Les descriptions sont toutes comme ça... Je les adore.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_4_1,82f3e2ffed3d12799d4c5d489cfd2aa1e268d2bb5ac586845c62845713a30928,"Oh, [NAME], euh, tu t'en sors avec l'inventaire de Bakuso ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_4_2,e735c4cf9567f0fbf791bd18e65f75befcb124acffb71a2c624d46c1cd000ba6,J'essaie toujours de surveiller les articles qui se vendent bien. C'est p-plutôt fascinant.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN5_4_5,965af92007d407d5440ba8e431725a6fe4446400b7c4573575282eac6c97f76c,"O-Oh, j'ai justement trouvé un excellent producteur local de [BUYABLE_INGREDIENT]. T-Tu pourrais peut-être en faire des réserves ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN6_2_3,6e1491150ce706d203a8fdb6ac67ea5d7baa79a17457b8c9c6c24f9724ac313b,Hum ? Et l'idée de la campagne marketing précédente ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN6_3_2,e1f32a2a628eb73e32f26bc8aceabe7607c5ebdb83e17e799a47f9932288c755,Je vais devoir sortir le grand jeu pour ma routine de soins ce soir !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN6_3_3,537cb573505b340c67589640156f9f92d1b8d1241dd9ea016f645fee5518dc5a,"Masque oculaire chauffant en [SAI_ITEM1], aromathérapie, beurre corporel, masseur crânien... En écoutant mon artiste indé préféré jouer de [ELIO_INSTRUMENT].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN7_1_1,6a34abb1378669eeaf6868a212fdacb10f2fb075a599275596af176beaa3909a,"Comment s'est passée ta journée, Faucon ? Ou, euh, [NAME].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN7_1_4,5ce7b66d6baba71676b905cb3ff2c76d358c9befd20aeb7ea9ff1001858dcdaf,Ce n'est pas terriblement ennuyeux ? Aucun criminel [JAYA_PLACE] à arrêter à [MEI_PLACE]. Et très peu d'explosions aussi.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN7_2_3,717c3675406f0b87c66f639e235b2d46b4525a3bc22966359db052df568c6b4b,C'est vraiment fascinant ! Il est encore plus petit que le modèle précédent. On le voit à peine au microscope !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN7_2_6,85030b804b986ce1274ac30500355d1dd30a41e9770797e569c6f23d6f6dbee6,(J'écoute Dan s'enthousiasmer pour les gadgets d'espionnage. Ça rappelait le bon vieux temps.),reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN7_3_6,0e105ea5d2d91e6075c6502b48bad3b358d5f54b708a641642571c5e1196509c,"(Ses motivations étaient douteuses, mais j'ai quand même partagé ce que je sais avec Dan. Il acquiesçait avec enthousiasme à tout ce que je disais.)",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GPN8_1_1,cdac10c3fcb100efc8a4b249e59cff06e0c77e7b81f7152dc09d358c2b3a3102,Oh là là... La nuit va être longue.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
